transaction_id,device_id,ip_address,device_type,country
TXN100563,D2729,192.168.44.10,tablet,IN
TXN100564,D2644,192.168.77.93,tablet,GB
TXN100565,D2069,192.168.138.133,desktop,KE
TXN100566,D1424,192.168.15.227,desktop,NG
TXN100567,D1232,192.168.142.87,mobile,KE
TXN100568,D2212,192.168.213.233,tablet,US
TXN100569,D1986,192.168.187.158,mobile,IN
TXN100570,D2407,192.168.44.168,mobile,NG
TXN100571,D2954,192.168.106.223,tablet,GB
TXN100572,D2139,192.168.240.0,desktop,GB
TXN100573,D2344,192.168.214.87,tablet,GB
TXN100574,D1796,192.168.194.216,desktop,IN
TXN100575,D1528,192.168.73.130,desktop,IN
TXN100576,D2956,192.168.233.45,desktop,US
TXN100577,D1359,192.168.182.18,desktop,GB
TXN100578,D1317,192.168.165.77,tablet,NG
TXN100579,D2275,192.168.97.65,tablet,IN
TXN100580,D2816,192.168.135.190,tablet,KE
TXN100581,D1722,192.168.151.99,mobile,US
TXN100582,D2445,192.168.196.251,mobile,IN
TXN100583,D2324,192.168.150.64,mobile,GB
TXN100584,D1422,192.168.43.158,tablet,KE
TXN100585,D1621,192.168.138.154,mobile,KE
TXN100586,D2031,192.168.195.12,desktop,US
TXN100587,D2950,192.168.213.22,tablet,IN
TXN100588,D2237,192.168.35.244,tablet,NG
TXN100589,D2155,192.168.8.41,tablet,KE
TXN100590,D1056,192.168.167.175,desktop,IN
TXN100591,D2420,192.168.222.84,desktop,NG
TXN100592,D2365,192.168.180.224,desktop,US
TXN100593,D1637,192.168.6.97,tablet,KE
TXN100594,D2050,192.168.156.102,tablet,GB
TXN100595,D2514,192.168.104.59,mobile,US
TXN100596,D1573,192.168.165.185,desktop,KE
TXN100597,D1032,192.168.134.124,desktop,KE
TXN100598,D2846,192.168.46.176,mobile,IN
TXN100599,D2966,192.168.244.239,mobile,IN
TXN100600,D1170,192.168.60.36,mobile,IN
TXN100601,D2197,192.168.119.162,mobile,IN
TXN100602,D2299,192.168.58.18,desktop,NG
TXN100603,D2221,192.168.156.190,tablet,KE
TXN100604,D2031,192.168.209.162,desktop,US
TXN100605,D2127,192.168.209.208,tablet,US
TXN100606,D1199,192.168.100.31,desktop,NG
TXN100607,D2470,192.168.222.76,mobile,US
TXN100608,D1276,192.168.150.5,tablet,IN
TXN100609,D2743,192.168.162.25,tablet,US
TXN100610,D2644,192.168.154.124,desktop,KE
TXN100611,D1203,192.168.18.12,mobile,GB
TXN100612,D1040,192.168.144.7,mobile,NG
TXN100613,D1659,192.168.39.198,desktop,US
TXN100614,D2059,192.168.162.151,desktop,NG
TXN100615,D2117,192.168.37.56,mobile,GB
TXN100616,D1883,192.168.216.47,desktop,NG
TXN100617,D2644,192.168.176.250,desktop,NG
TXN100618,D2232,192.168.120.168,tablet,US
TXN100619,D2730,192.168.99.207,tablet,US
TXN100620,D2758,192.168.235.112,mobile,US
TXN100621,D2630,192.168.11.100,mobile,NG
TXN100622,D1938,192.168.20.134,desktop,IN
TXN100623,D1038,192.168.204.30,mobile,NG
TXN100624,D2003,192.168.68.78,mobile,GB
TXN100625,D2038,192.168.49.15,mobile,GB
TXN100626,D1689,192.168.150.233,tablet,NG
TXN100627,D1649,192.168.40.247,tablet,GB
TXN100628,D1102,192.168.154.41,desktop,GB
TXN100629,D1305,192.168.165.171,tablet,KE
TXN100630,D1617,192.168.160.191,mobile,GB
TXN100631,D1587,192.168.216.171,mobile,NG
TXN100632,D2367,192.168.65.166,mobile,IN
TXN100633,D2900,192.168.133.222,desktop,NG
TXN100634,D2604,192.168.18.100,desktop,KE
TXN100635,D2959,192.168.136.141,desktop,US
TXN100636,D1034,192.168.250.194,desktop,IN
TXN100637,D2326,192.168.27.57,desktop,IN
TXN100638,D1261,192.168.193.237,mobile,NG
TXN100639,D1058,192.168.67.145,tablet,US
TXN100640,D2784,192.168.29.148,desktop,GB
TXN100641,D1446,192.168.231.50,tablet,KE
TXN100642,D1644,192.168.209.130,mobile,US
TXN100643,D2412,192.168.203.62,desktop,IN
TXN100644,D1145,192.168.146.160,desktop,NG
TXN100645,D1577,192.168.127.79,mobile,NG
TXN100646,D2073,192.168.173.89,tablet,GB
TXN100647,D2390,192.168.227.75,mobile,KE
TXN100648,D2175,192.168.6.164,desktop,KE
TXN100649,D1190,192.168.173.24,tablet,US
TXN100650,D1962,192.168.53.177,desktop,NG
TXN100651,D2351,192.168.99.214,tablet,KE
TXN100652,D1842,192.168.59.177,desktop,KE
TXN100653,D1149,192.168.162.54,mobile,NG
TXN100654,D1769,192.168.248.84,desktop,US
TXN100655,D1372,192.168.179.114,mobile,KE
TXN100656,D2783,192.168.110.254,mobile,US
TXN100657,D1784,192.168.207.239,mobile,GB
TXN100658,D2469,192.168.10.159,desktop,US
TXN100659,D2023,192.168.213.234,mobile,KE
TXN100660,D1098,192.168.138.248,tablet,KE
TXN100661,D2188,192.168.31.71,desktop,GB
TXN100662,D1259,192.168.200.124,tablet,NG
TXN100663,D2124,192.168.21.194,tablet,NG
TXN100664,D1193,192.168.106.199,mobile,NG
TXN100665,D2654,192.168.213.217,desktop,KE
TXN100666,D2773,192.168.83.69,tablet,GB
TXN100667,D1119,192.168.13.238,mobile,KE
TXN100668,D2410,192.168.174.178,desktop,IN
TXN100669,D1588,192.168.230.236,tablet,GB
TXN100670,D2187,192.168.88.130,mobile,IN
TXN100671,D2360,192.168.0.112,tablet,NG
TXN100672,D1036,192.168.127.43,tablet,US
TXN100673,D2601,192.168.82.169,tablet,IN
TXN100674,D1866,192.168.56.216,desktop,GB
TXN100675,D2705,192.168.3.70,mobile,IN
TXN100676,D1343,192.168.195.33,mobile,US
TXN100677,D1425,192.168.182.15,mobile,KE
TXN100678,D1462,192.168.184.126,desktop,KE
TXN100679,D2809,192.168.176.175,tablet,US
TXN100680,D1594,192.168.154.39,tablet,US
TXN100681,D1288,192.168.203.244,mobile,GB
TXN100682,D1235,192.168.218.71,tablet,GB
TXN100683,D1180,192.168.103.52,mobile,NG
TXN100684,D1550,192.168.110.49,desktop,KE
TXN100685,D2578,192.168.119.24,desktop,KE
TXN100686,D1548,192.168.250.216,mobile,KE
TXN100687,D2900,192.168.231.180,tablet,GB
TXN100688,D2781,192.168.128.155,desktop,KE
TXN100689,D2297,192.168.99.58,tablet,GB
TXN100690,D1898,192.168.200.86,desktop,GB
TXN100691,D2536,192.168.68.139,desktop,NG
TXN100692,D2974,192.168.83.98,tablet,IN
TXN100693,D2610,192.168.136.246,tablet,US
TXN100694,D1765,192.168.151.224,tablet,GB
TXN100695,D2531,192.168.170.189,mobile,NG
TXN100696,D1061,192.168.134.177,tablet,IN
TXN100697,D1474,192.168.176.157,mobile,GB
TXN100698,D2174,192.168.215.114,mobile,US
TXN100699,D1576,192.168.210.0,desktop,KE
TXN100700,D1205,192.168.132.31,mobile,NG
TXN100701,D2375,192.168.73.202,tablet,US
TXN100702,D1054,192.168.2.230,mobile,IN
TXN100703,D2829,192.168.66.77,desktop,GB
TXN100704,D1320,192.168.37.137,tablet,IN
TXN100705,D1526,192.168.137.15,mobile,NG
TXN100706,D2809,192.168.106.205,tablet,US
TXN100707,D2255,192.168.109.127,tablet,NG
TXN100708,D1761,192.168.243.23,mobile,IN
TXN100709,D2532,192.168.64.244,desktop,IN
TXN100710,D2618,192.168.169.5,tablet,IN
TXN100711,D2242,192.168.199.195,mobile,IN
TXN100712,D2181,192.168.37.194,mobile,GB
TXN100713,D2565,192.168.61.108,tablet,KE
TXN100714,D1360,192.168.35.194,mobile,GB
TXN100715,D2956,192.168.75.234,tablet,NG
TXN100716,D2644,192.168.248.45,desktop,IN
TXN100717,D2103,192.168.211.215,tablet,KE
TXN100718,D1992,192.168.1.168,mobile,NG
TXN100719,D2516,192.168.6.252,tablet,IN
TXN100720,D2995,192.168.38.201,desktop,IN
TXN100721,D2201,192.168.141.185,desktop,NG
TXN100722,D1957,192.168.92.83,tablet,NG
TXN100723,D2722,192.168.218.157,mobile,IN
TXN100724,D1287,192.168.139.91,mobile,GB
TXN100725,D2542,192.168.226.53,mobile,GB
TXN100726,D1290,192.168.166.212,mobile,NG
TXN100727,D2375,192.168.88.180,tablet,NG
TXN100728,D2577,192.168.71.238,mobile,US
TXN100729,D2931,192.168.50.201,tablet,US
TXN100730,D2522,192.168.103.251,tablet,KE
TXN100731,D1731,192.168.211.136,desktop,GB
TXN100732,D1157,192.168.20.59,mobile,NG
TXN100733,D2393,192.168.196.195,tablet,NG
TXN100734,D2931,192.168.132.39,desktop,KE
TXN100735,D1810,192.168.39.126,mobile,KE
TXN100736,D2940,192.168.152.12,tablet,US
TXN100737,D1788,192.168.49.30,desktop,IN
TXN100738,D2239,192.168.191.26,desktop,KE
TXN100739,D2481,192.168.12.217,mobile,US
TXN100740,D2483,192.168.253.73,mobile,NG
TXN100741,D2469,192.168.250.139,desktop,GB
TXN100742,D2332,192.168.227.79,mobile,IN
TXN100743,D1027,192.168.206.38,mobile,IN
TXN100744,D2143,192.168.69.151,tablet,NG
TXN100745,D2361,192.168.84.181,desktop,NG
TXN100746,D1686,192.168.136.171,desktop,GB
TXN100747,D1114,192.168.149.190,desktop,KE
TXN100748,D2272,192.168.94.230,mobile,IN
TXN100749,D2424,192.168.94.57,mobile,GB
TXN100750,D2390,192.168.139.236,tablet,IN
TXN100751,D1482,192.168.10.181,desktop,US
TXN100752,D2121,192.168.180.67,mobile,GB
TXN100753,D1918,192.168.108.110,desktop,GB
TXN100754,D2884,192.168.66.35,desktop,NG
TXN100755,D2098,192.168.47.250,mobile,NG
TXN100756,D2579,192.168.191.104,mobile,US
TXN100757,D1517,192.168.109.120,mobile,GB
TXN100758,D2537,192.168.214.1,desktop,GB
TXN100759,D2825,192.168.35.179,mobile,KE
TXN100760,D1239,192.168.128.241,tablet,US
TXN100761,D1665,192.168.69.95,mobile,GB
TXN100762,D2333,192.168.39.36,tablet,US
TXN100763,D1850,192.168.237.136,mobile,KE
TXN100764,D1548,192.168.17.220,tablet,NG
TXN100765,D1596,192.168.192.47,desktop,KE
TXN100766,D1762,192.168.8.201,desktop,NG
TXN100767,D1280,192.168.157.207,tablet,US
TXN100768,D2466,192.168.223.14,tablet,NG
TXN100769,D1821,192.168.230.245,tablet,IN
TXN100770,D2399,192.168.191.243,mobile,GB
TXN100771,D1714,192.168.179.238,mobile,KE
TXN100772,D2412,192.168.50.7,desktop,GB
TXN100773,D2509,192.168.211.83,tablet,IN
TXN100774,D1816,192.168.227.183,tablet,GB
TXN100775,D2564,192.168.194.21,mobile,IN
TXN100776,D1044,192.168.129.128,tablet,US
TXN100777,D2669,192.168.249.208,desktop,US
TXN100778,D2790,192.168.48.164,desktop,GB
TXN100779,D2220,192.168.99.239,mobile,KE
TXN100780,D1282,192.168.87.85,mobile,NG
TXN100781,D1848,192.168.16.89,mobile,US
TXN100782,D2069,192.168.218.193,mobile,IN
TXN100783,D2406,192.168.81.191,tablet,GB
TXN100784,D2009,192.168.128.238,desktop,US
TXN100785,D1052,192.168.251.28,mobile,NG
TXN100786,D2151,192.168.112.1,mobile,KE
TXN100787,D1942,192.168.56.172,mobile,GB
TXN100788,D2177,192.168.18.38,tablet,NG
TXN100789,D1404,192.168.78.1,tablet,NG
TXN100790,D1003,192.168.222.117,desktop,GB
TXN100791,D2254,192.168.194.102,mobile,IN
TXN100792,D1935,192.168.127.220,mobile,NG
TXN100793,D2577,192.168.226.213,mobile,NG
TXN100794,D2513,192.168.234.68,mobile,US
TXN100795,D2571,192.168.221.31,desktop,KE
TXN100796,D1599,192.168.55.37,tablet,NG
TXN100797,D2127,192.168.221.239,desktop,NG
TXN100798,D1891,192.168.93.19,mobile,US
TXN100799,D2113,192.168.133.164,tablet,US
TXN100800,D1542,192.168.65.119,tablet,US
TXN100801,D1148,192.168.88.51,desktop,US
TXN100802,D1035,192.168.212.176,mobile,IN
TXN100803,D2986,192.168.108.156,tablet,GB
TXN100804,D1170,192.168.77.0,mobile,NG
TXN100805,D2223,192.168.147.124,tablet,US
TXN100806,D2145,192.168.24.64,desktop,GB
TXN100807,D2646,192.168.206.16,mobile,KE
TXN100808,D2306,192.168.0.174,tablet,GB
TXN100809,D2821,192.168.234.28,tablet,KE
TXN100810,D2036,192.168.227.141,tablet,KE
TXN100811,D2110,192.168.206.110,mobile,IN
TXN100812,D1534,192.168.22.250,desktop,NG
TXN100813,D2679,192.168.37.116,tablet,GB
TXN100814,D2196,192.168.103.56,mobile,KE
TXN100815,D2739,192.168.90.24,mobile,GB
TXN100816,D1041,192.168.233.203,desktop,KE
TXN100817,D2384,192.168.22.35,desktop,NG
TXN100818,D2498,192.168.49.17,desktop,IN
TXN100819,D2610,192.168.145.54,mobile,NG
TXN100820,D2945,192.168.62.206,desktop,GB
TXN100821,D2411,192.168.115.71,desktop,KE
TXN100822,D1052,192.168.216.244,desktop,KE
TXN100823,D2115,192.168.104.69,tablet,IN
TXN100824,D1078,192.168.145.187,mobile,NG
TXN100825,D2797,192.168.36.132,tablet,GB
TXN100826,D1607,192.168.187.27,mobile,IN
TXN100827,D2214,192.168.0.83,desktop,IN
TXN100828,D2220,192.168.213.201,tablet,US
TXN100829,D1539,192.168.151.191,mobile,IN
TXN100830,D1866,192.168.195.151,desktop,GB
TXN100831,D2272,192.168.239.53,desktop,NG
TXN100832,D2024,192.168.219.89,mobile,NG
TXN100833,D1307,192.168.78.60,desktop,KE
TXN100834,D2445,192.168.254.115,desktop,US
TXN100835,D1576,192.168.70.160,tablet,US
TXN100836,D1775,192.168.133.92,mobile,NG
TXN100837,D1997,192.168.237.238,tablet,IN
TXN100838,D2658,192.168.112.175,tablet,IN
TXN100839,D1544,192.168.42.217,mobile,US
TXN100840,D2297,192.168.160.221,tablet,NG
TXN100841,D2875,192.168.21.98,mobile,GB
TXN100842,D2084,192.168.94.155,mobile,US
TXN100843,D1213,192.168.182.219,mobile,US
TXN100844,D2517,192.168.225.230,tablet,NG
TXN100845,D1470,192.168.208.210,tablet,US
TXN100846,D2606,192.168.139.180,tablet,NG
TXN100847,D2683,192.168.63.42,tablet,IN
TXN100848,D1132,192.168.89.37,mobile,IN
TXN100849,D1095,192.168.219.230,desktop,KE
TXN100850,D2599,192.168.57.11,mobile,KE
TXN100851,D1876,192.168.79.174,mobile,US
TXN100852,D1954,192.168.56.39,desktop,NG
TXN100853,D1286,192.168.131.184,mobile,NG
TXN100854,D2873,192.168.98.127,mobile,GB
TXN100855,D1368,192.168.118.69,desktop,KE
TXN100856,D2939,192.168.190.2,tablet,GB
TXN100857,D1256,192.168.225.111,mobile,GB
TXN100858,D1733,192.168.129.22,mobile,KE
TXN100859,D1138,192.168.147.140,mobile,NG
TXN100860,D1618,192.168.81.119,desktop,GB
TXN100861,D1943,192.168.197.241,desktop,KE
TXN100862,D2911,192.168.28.100,desktop,NG
TXN100863,D2797,192.168.19.182,tablet,US
TXN100864,D1558,192.168.37.22,tablet,KE
TXN100865,D2746,192.168.161.149,desktop,KE
TXN100866,D1954,192.168.71.26,mobile,IN
TXN100867,D2481,192.168.132.95,tablet,GB
TXN100868,D2350,192.168.83.97,tablet,KE
TXN100869,D2509,192.168.227.174,tablet,IN
TXN100870,D2393,192.168.209.55,desktop,KE
TXN100871,D2941,192.168.10.252,desktop,GB
TXN100872,D1373,192.168.206.217,mobile,KE
TXN100873,D2185,192.168.254.231,tablet,US
TXN100874,D2599,192.168.5.48,tablet,NG
TXN100875,D1079,192.168.51.62,mobile,KE
TXN100876,D2360,192.168.56.21,desktop,NG
TXN100877,D2644,192.168.239.148,tablet,KE
TXN100878,D1031,192.168.174.183,tablet,KE
TXN100879,D2280,192.168.214.108,desktop,KE
TXN100880,D1314,192.168.64.95,mobile,US
TXN100881,D1749,192.168.188.2,desktop,NG
TXN100882,D1681,192.168.80.125,desktop,GB
TXN100883,D1320,192.168.248.171,tablet,US
TXN100884,D1732,192.168.245.40,desktop,US
TXN100885,D2065,192.168.37.179,desktop,IN
TXN100886,D2822,192.168.167.127,mobile,IN
TXN100887,D1347,192.168.23.0,desktop,NG
TXN100888,D2380,192.168.31.146,desktop,IN
TXN100889,D1918,192.168.247.43,tablet,NG
TXN100890,D2533,192.168.13.63,tablet,IN
TXN100891,D2570,192.168.161.37,tablet,KE
TXN100892,D2728,192.168.227.42,tablet,NG
TXN100893,D1677,192.168.41.11,tablet,IN
TXN100894,D2496,192.168.96.215,mobile,KE
TXN100895,D1532,192.168.116.41,desktop,US
TXN100896,D1460,192.168.227.15,tablet,IN
TXN100897,D1061,192.168.172.8,mobile,KE
TXN100898,D2571,192.168.84.162,desktop,GB
TXN100899,D1423,192.168.20.200,tablet,IN
TXN100900,D2992,192.168.132.90,mobile,NG
TXN100901,D1180,192.168.76.98,tablet,GB
TXN100902,D1459,192.168.15.146,tablet,NG
TXN100903,D1247,192.168.168.235,mobile,US
TXN100904,D2868,192.168.107.215,mobile,IN
TXN100905,D2340,192.168.27.38,tablet,IN
TXN100906,D1634,192.168.24.169,desktop,GB
TXN100907,D1823,192.168.88.203,tablet,GB
TXN100908,D1866,192.168.43.148,desktop,US
TXN100909,D2911,192.168.176.27,tablet,NG
TXN100910,D1046,192.168.51.151,tablet,GB
TXN100911,D1747,192.168.143.72,tablet,KE
TXN100912,D2194,192.168.131.114,tablet,IN
TXN100913,D1700,192.168.204.180,mobile,IN
TXN100914,D1249,192.168.239.211,tablet,GB
TXN100915,D1392,192.168.3.45,desktop,NG
TXN100916,D1367,192.168.238.201,desktop,NG
TXN100917,D1559,192.168.144.57,desktop,US
TXN100918,D1616,192.168.91.143,desktop,IN
TXN100919,D2138,192.168.113.128,desktop,KE
TXN100920,D1386,192.168.178.45,tablet,KE
TXN100921,D1366,192.168.163.123,desktop,NG
TXN100922,D1318,192.168.68.42,desktop,KE
TXN100923,D2252,192.168.216.219,desktop,US
TXN100924,D1357,192.168.179.91,mobile,NG
TXN100925,D1344,192.168.99.53,mobile,KE
TXN100926,D1615,192.168.251.53,desktop,US
TXN100927,D2584,192.168.189.209,tablet,GB
TXN100928,D2944,192.168.23.232,tablet,IN
TXN100929,D1296,192.168.91.252,desktop,US
TXN100930,D2339,192.168.46.126,desktop,GB
TXN100931,D1878,192.168.43.199,mobile,KE
TXN100932,D1430,192.168.74.173,tablet,US
TXN100933,D2978,192.168.56.107,tablet,US
TXN100934,D1592,192.168.156.52,mobile,GB
TXN100935,D2128,192.168.150.42,tablet,KE
TXN100936,D2152,192.168.38.233,tablet,GB
TXN100937,D1962,192.168.110.205,tablet,US
TXN100938,D2730,192.168.161.49,mobile,KE
TXN100939,D1056,192.168.26.103,tablet,IN
TXN100940,D2935,192.168.168.6,mobile,GB
TXN100941,D2324,192.168.136.17,mobile,IN
TXN100942,D2274,192.168.124.210,tablet,US
TXN100943,D2135,192.168.208.160,desktop,GB
TXN100944,D1601,192.168.196.143,mobile,US
TXN100945,D1188,192.168.20.72,tablet,GB
TXN100946,D1189,192.168.174.139,mobile,IN
TXN100947,D1118,192.168.210.235,mobile,US
TXN100948,D2869,192.168.250.101,desktop,KE
TXN100949,D2925,192.168.170.129,desktop,IN
TXN100950,D2917,192.168.125.186,tablet,KE
TXN100951,D2458,192.168.116.208,mobile,NG
TXN100952,D1663,192.168.19.161,desktop,US
TXN100953,D1347,192.168.160.189,mobile,GB
TXN100954,D2468,192.168.219.246,mobile,GB
TXN100955,D2041,192.168.186.181,desktop,NG
TXN100956,D1678,192.168.209.114,tablet,NG
TXN100957,D1036,192.168.182.100,mobile,KE
TXN100958,D1398,192.168.40.56,desktop,IN
TXN100959,D2067,192.168.5.198,desktop,IN
TXN100960,D2756,192.168.155.200,tablet,GB
TXN100961,D2785,192.168.24.117,mobile,IN
TXN100962,D1187,192.168.184.106,tablet,KE
TXN100963,D1965,192.168.167.57,desktop,NG
TXN100964,D2751,192.168.162.61,tablet,KE
TXN100965,D2415,192.168.223.242,mobile,KE
TXN100966,D2070,192.168.59.246,mobile,US
TXN100967,D1717,192.168.5.45,desktop,KE
TXN100968,D2661,192.168.43.93,mobile,IN
TXN100969,D1747,192.168.154.253,tablet,IN
TXN100970,D2921,192.168.218.209,tablet,NG
TXN100971,D1377,192.168.101.183,desktop,IN
TXN100972,D2486,192.168.81.73,mobile,NG
TXN100973,D1153,192.168.64.38,desktop,GB
TXN100974,D2518,192.168.7.21,mobile,GB
TXN100975,D1165,192.168.18.131,tablet,NG
TXN100976,D1004,192.168.3.187,desktop,IN
TXN100977,D1067,192.168.97.225,desktop,KE
TXN100978,D1566,192.168.250.20,tablet,GB
TXN100979,D2840,192.168.205.150,mobile,GB
TXN100980,D2582,192.168.188.15,mobile,US
TXN100981,D1985,192.168.99.17,tablet,US
TXN100982,D1649,192.168.60.72,desktop,IN
TXN100983,D1830,192.168.22.17,desktop,US
TXN100984,D2234,192.168.166.25,desktop,KE
TXN100985,D2055,192.168.40.183,tablet,KE
TXN100986,D2079,192.168.153.18,desktop,US
TXN100987,D1405,192.168.192.99,desktop,GB
TXN100988,D1891,192.168.201.247,desktop,GB
TXN100989,D1399,192.168.31.144,mobile,US
TXN100990,D1801,192.168.66.59,mobile,GB
TXN100991,D2031,192.168.75.93,mobile,KE
TXN100992,D1576,192.168.34.32,tablet,NG
TXN100993,D2516,192.168.192.187,mobile,IN
TXN100994,D2583,192.168.131.5,tablet,NG
TXN100995,D2180,192.168.160.153,desktop,GB
TXN100996,D2374,192.168.115.88,tablet,GB
TXN100997,D1932,192.168.38.135,desktop,KE
TXN100998,D2378,192.168.31.81,mobile,GB
TXN100999,D1342,192.168.164.39,mobile,GB
TXN101000,D2793,192.168.244.74,desktop,IN
TXN101001,D2417,192.168.123.46,mobile,GB
TXN101002,D2536,192.168.193.1,mobile,IN
TXN101003,D1870,192.168.195.6,mobile,NG
TXN101004,D2893,192.168.247.181,desktop,IN
TXN101005,D2610,192.168.19.31,tablet,GB
TXN101006,D1737,192.168.11.137,mobile,NG
TXN101007,D1793,192.168.172.68,tablet,KE
TXN101008,D1622,192.168.149.90,mobile,GB
TXN101009,D1286,192.168.158.122,desktop,NG
TXN101010,D2285,192.168.25.151,mobile,GB
TXN101011,D2571,192.168.227.218,tablet,IN
TXN101012,D1323,192.168.40.40,mobile,US
TXN101013,D1230,192.168.67.49,desktop,IN
TXN101014,D2053,192.168.243.214,mobile,KE
TXN101015,D2495,192.168.164.251,desktop,US
TXN101016,D1269,192.168.36.248,tablet,IN
TXN101017,D1050,192.168.115.9,mobile,GB
TXN101018,D2916,192.168.231.56,tablet,IN
TXN101019,D2612,192.168.51.203,desktop,US
TXN101020,D1603,192.168.236.242,desktop,GB
TXN101021,D1028,192.168.15.110,desktop,KE
TXN101022,D1623,192.168.40.29,tablet,US
TXN101023,D2150,192.168.43.19,tablet,KE
TXN101024,D1526,192.168.192.98,mobile,GB
TXN101025,D2285,192.168.193.246,tablet,NG
TXN101026,D2833,192.168.113.157,tablet,IN
TXN101027,D1875,192.168.35.28,tablet,US
TXN101028,D1197,192.168.113.205,desktop,KE
TXN101029,D1321,192.168.53.36,desktop,KE
TXN101030,D2704,192.168.133.205,mobile,NG
TXN101031,D1817,192.168.9.23,mobile,US
TXN101032,D2046,192.168.108.90,tablet,KE
TXN101033,D2691,192.168.186.19,desktop,US
TXN101034,D1283,192.168.10.200,desktop,IN
TXN101035,D1449,192.168.92.248,tablet,GB
TXN101036,D2212,192.168.150.205,tablet,KE
TXN101037,D2188,192.168.74.111,mobile,US
TXN101038,D1130,192.168.221.191,mobile,US
TXN101039,D1964,192.168.111.68,tablet,KE
TXN101040,D2253,192.168.34.223,tablet,KE
TXN101041,D1331,192.168.146.230,tablet,IN
TXN101042,D1159,192.168.166.31,desktop,KE
TXN101043,D1738,192.168.143.158,desktop,KE
TXN101044,D2732,192.168.219.59,desktop,US
TXN101045,D2015,192.168.253.171,mobile,US
TXN101046,D2096,192.168.182.98,desktop,KE
TXN101047,D2707,192.168.49.83,mobile,NG
TXN101048,D2062,192.168.125.248,desktop,US
TXN101049,D1284,192.168.192.69,tablet,NG
TXN101050,D1728,192.168.22.138,desktop,GB
TXN101051,D1740,192.168.224.145,mobile,US
TXN101052,D2466,192.168.201.87,tablet,NG
TXN101053,D1590,192.168.152.9,mobile,GB
TXN101054,D1893,192.168.224.151,mobile,US
TXN101055,D2042,192.168.177.133,desktop,US
TXN101056,D2387,192.168.119.101,mobile,NG
TXN101057,D1377,192.168.20.43,tablet,KE
TXN101058,D2857,192.168.10.35,mobile,US
TXN101059,D1637,192.168.24.111,mobile,NG
TXN101060,D2040,192.168.187.131,desktop,GB
TXN101061,D2005,192.168.117.121,desktop,GB
TXN101062,D2862,192.168.17.229,mobile,GB
TXN101063,D2693,192.168.31.222,tablet,KE
TXN101064,D1924,192.168.151.55,mobile,GB
TXN101065,D1891,192.168.209.200,desktop,US
TXN101066,D2490,192.168.249.161,desktop,KE
TXN101067,D1000,192.168.50.96,mobile,GB
TXN101068,D2761,192.168.20.195,desktop,IN
TXN101069,D1109,192.168.177.80,mobile,GB
TXN101070,D1173,192.168.119.173,desktop,KE
TXN101071,D1537,192.168.42.116,tablet,GB
TXN101072,D2628,192.168.164.32,mobile,GB
TXN101073,D2886,192.168.71.95,mobile,GB
TXN101074,D1124,192.168.249.203,tablet,IN
TXN101075,D1135,192.168.224.244,tablet,US
TXN101076,D2107,192.168.48.110,tablet,KE
TXN101077,D2413,192.168.8.175,tablet,IN
TXN101078,D1064,192.168.216.127,mobile,GB
TXN101079,D2421,192.168.184.158,tablet,GB
TXN101080,D2052,192.168.125.145,tablet,KE
TXN101081,D2624,192.168.240.194,tablet,NG
TXN101082,D2043,192.168.226.14,tablet,GB
TXN101083,D2039,192.168.215.8,mobile,US
TXN101084,D2234,192.168.35.98,mobile,US
